"9","19","21","122","492","597","date","other"
"5","6","5","5","6","6","2020-05-20","0"
"20","24","20","20","21","24","2020-06-03","0"
"20","24","20","20","21","24","2020-06-17","0"
"18","20","18","18","19","20","2020-07-01","0"
"18","20","18","18","19","20","2020-07-15","0"
"22","25","22","22","23","25","2020-07-29","0"
"15","17","15","15","16","17","2020-08-12","0"
"23","27","23","23","24","27","2020-08-26","0"
"19","22","19","19","20","22","2020-09-09","0"
"29","33","29","29","30","33","2020-09-23","0"
"22","25","22","22","23","25","2020-10-07","0"
"20","24","20","20","21","24","2020-10-21","0"
"26","30","26","26","27","30","2020-11-04","0"
"34","39","34","34","36","39","2020-11-18","0"
"34","39","34","34","36","39","2020-12-02","0"
"26","30","26","26","27","30","2020-12-16","0"
"23","27","23","23","24","27","2020-12-30","0"
"23","27","23","23","24","27","2021-01-13","0"
"19","22","19","19","20","22","2021-01-27","0"
"12","14","12","12","13","14","2021-02-10","0"
"18","20","18","18","19","20","2021-02-24","0"
"19","22","19","19","20","22","2021-03-10","0"
"19","22","19","19","20","22","2021-03-24","0"
"19","22","19","19","20","22","2021-04-07","0"
"19","22","19","19","20","22","2021-04-21","0"
"19","22","19","19","20","22","2021-05-05","0"
